Sender,Receiver,score,Ligand,Receptor
Endothelial,Endothelial,0.00019220196168026775,ANGPTL2,ITGA5
Macrophage,Endothelial,1.1705700681147773e-06,ANGPTL2,ITGA5
Malignant,Endothelial,1.119343511276467e-06,ANGPTL2,ITGA5
Stroma,Endothelial,7.535311130843715e-06,ANGPTL2,ITGA5
Tcell,Endothelial,5.363445069138179e-07,ANGPTL2,ITGA5
Bcell,Macrophage,4.1966680086811664e-07,ANGPTL2,ITGA5
Endothelial,Macrophage,2.399956537237741e-06,ANGPTL2,ITGA5
Macrophage,Macrophage,8.968106438934182e-05,ANGPTL2,ITGA5
Malignant,Macrophage,1.6191864099674235e-06,ANGPTL2,ITGA5
Stroma,Macrophage,1.9112881570458376e-06,ANGPTL2,ITGA5
Tcell,Macrophage,6.518350312101745e-07,ANGPTL2,ITGA5
Bcell,Malignant,5.0012781536803873e-08,ANGPTL2,ITGA5
Endothelial,Malignant,1.1537901542782342e-06,ANGPTL2,ITGA5
Macrophage,Malignant,1.2983538181275444e-06,ANGPTL2,ITGA5
Malignant,Malignant,8.52832804523959e-06,ANGPTL2,ITGA5
Stroma,Malignant,2.3440607698837167e-06,ANGPTL2,ITGA5
Tcell,Malignant,5.590502941310972e-07,ANGPTL2,ITGA5
Bcell,Stroma,8.843513325598721e-06,ANGPTL2,ITGA5
Endothelial,Stroma,1.478391583664185e-06,ANGPTL2,ITGA5
Macrophage,Stroma,4.251007408487615e-06,ANGPTL2,ITGA5
Malignant,Stroma,1.7517834914925993e-06,ANGPTL2,ITGA5
Stroma,Stroma,6.024493816788576e-05,ANGPTL2,ITGA5
Tcell,Stroma,1.7095572757098945e-08,ANGPTL2,ITGA5
Bcell,Tcell,1.3266292965162832e-06,ANGPTL2,ITGA5
Endothelial,Tcell,2.459854413611273e-05,ANGPTL2,ITGA5
Macrophage,Tcell,7.570063790698982e-06,ANGPTL2,ITGA5
Malignant,Tcell,1.130105960162618e-06,ANGPTL2,ITGA5
Stroma,Tcell,8.098937870733219e-08,ANGPTL2,ITGA5
Tcell,Tcell,0.00021073366842605398,ANGPTL2,ITGA5
Bcell,Bcell,0.00019446979512754634,ANGPTL2,ITGB1
Endothelial,Bcell,1.6578382475721705e-06,ANGPTL2,ITGB1
Macrophage,Bcell,2.0946350971297603e-06,ANGPTL2,ITGB1
Malignant,Bcell,1.72927256395615e-06,ANGPTL2,ITGB1
Stroma,Bcell,1.807904978834951e-07,ANGPTL2,ITGB1
Tcell,Bcell,2.001031240698996e-06,ANGPTL2,ITGB1
Bcell,Endothelial,0.0,ANGPTL2,ITGB1
Endothelial,Endothelial,0.00034437573952969335,ANGPTL2,ITGB1
Macrophage,Endothelial,6.818847430185741e-07,ANGPTL2,ITGB1
Malignant,Endothelial,5.609823465524305e-07,ANGPTL2,ITGB1
Stroma,Endothelial,3.768195982010097e-06,ANGPTL2,ITGB1
Tcell,Endothelial,6.992547727674101e-07,ANGPTL2,ITGB1
Bcell,Macrophage,7.351047449753173e-06,ANGPTL2,ITGB1
Endothelial,Macrophage,6.518372954513437e-07,ANGPTL2,ITGB1
Macrophage,Macrophage,0.00013284528884551362,ANGPTL2,ITGB1
Malignant,Macrophage,3.998409111339307e-07,ANGPTL2,ITGB1
Stroma,Macrophage,6.58631498973421e-07,ANGPTL2,ITGB1
Tcell,Macrophage,5.179392113443056e-06,ANGPTL2,ITGB1
Bcell,Malignant,2.5431586269918837e-08,ANGPTL2,ITGB1
Endothelial,Malignant,7.019502248546944e-07,ANGPTL2,ITGB1
Macrophage,Malignant,8.171234541272147e-07,ANGPTL2,ITGB1
Malignant,Malignant,1.2589608612455495e-05,ANGPTL2,ITGB1
Stroma,Malignant,2.070159057431705e-06,ANGPTL2,ITGB1
Tcell,Malignant,7.475457308406178e-08,ANGPTL2,ITGB1
Bcell,Stroma,8.124440702576824e-06,ANGPTL2,ITGB1
Endothelial,Stroma,3.6663556062124997e-06,ANGPTL2,ITGB1
Macrophage,Stroma,3.0697240737080573e-06,ANGPTL2,ITGB1
Malignant,Stroma,7.993923165306255e-07,ANGPTL2,ITGB1
Stroma,Stroma,0.00010032813084918822,ANGPTL2,ITGB1
Tcell,Stroma,1.7062812896569864e-08,ANGPTL2,ITGB1
Bcell,Tcell,5.965383591659795e-07,ANGPTL2,ITGB1
Endothelial,Tcell,2.7107009902808424e-06,ANGPTL2,ITGB1
Macrophage,Tcell,6.234594765083058e-06,ANGPTL2,ITGB1
Malignant,Tcell,6.927521008693399e-07,ANGPTL2,ITGB1
Stroma,Tcell,1.9002672690203e-07,ANGPTL2,ITGB1
Tcell,Tcell,0.00022975649466179366,ANGPTL2,ITGB1
Bcell,Bcell,0.00019446979512754634,ANGPTL2,ITGB1
Endothelial,Bcell,1.6578382475721705e-06,ANGPTL2,ITGB1
Macrophage,Bcell,2.0946350971297603e-06,ANGPTL2,ITGB1
Malignant,Bcell,1.72927256395615e-06,ANGPTL2,ITGB1
Stroma,Bcell,1.807904978834951e-07,ANGPTL2,ITGB1
Tcell,Bcell,2.001031240698996e-06,ANGPTL2,ITGB1
Bcell,Endothelial,0.0,ANGPTL2,ITGB1
Endothelial,Endothelial,0.00034437573952969335,ANGPTL2,ITGB1
Macrophage,Endothelial,6.818847430185741e-07,ANGPTL2,ITGB1
Malignant,Endothelial,5.609823465524305e-07,ANGPTL2,ITGB1
Stroma,Endothelial,3.768195982010097e-06,ANGPTL2,ITGB1
Tcell,Endothelial,6.992547727674101e-07,ANGPTL2,ITGB1
Bcell,Macrophage,7.351047449753173e-06,ANGPTL2,ITGB1
Endothelial,Macrophage,6.518372954513437e-07,ANGPTL2,ITGB1
Macrophage,Macrophage,0.00013284528884551362,ANGPTL2,ITGB1
Malignant,Macrophage,3.998409111339307e-07,ANGPTL2,ITGB1
Stroma,Macrophage,6.58631498973421e-07,ANGPTL2,ITGB1
Tcell,Macrophage,5.179392113443056e-06,ANGPTL2,ITGB1
Bcell,Malignant,2.5431586269918837e-08,ANGPTL2,ITGB1
Endothelial,Malignant,7.019502248546944e-07,ANGPTL2,ITGB1
Macrophage,Malignant,8.171234541272147e-07,ANGPTL2,ITGB1
Malignant,Malignant,1.2589608612455495e-05,ANGPTL2,ITGB1
Stroma,Malignant,2.070159057431705e-06,ANGPTL2,ITGB1
Tcell,Malignant,7.475457308406178e-08,ANGPTL2,ITGB1
Bcell,Stroma,8.124440702576824e-06,ANGPTL2,ITGB1
Endothelial,Stroma,3.6663556062124997e-06,ANGPTL2,ITGB1
Macrophage,Stroma,3.0697240737080573e-06,ANGPTL2,ITGB1
Malignant,Stroma,7.993923165306255e-07,ANGPTL2,ITGB1
Stroma,Stroma,0.00010032813084918822,ANGPTL2,ITGB1
Tcell,Stroma,1.7062812896569864e-08,ANGPTL2,ITGB1
Bcell,Tcell,5.965383591659795e-07,ANGPTL2,ITGB1
Endothelial,Tcell,2.7107009902808424e-06,ANGPTL2,ITGB1
Macrophage,Tcell,6.234594765083058e-06,ANGPTL2,ITGB1
Malignant,Tcell,6.927521008693399e-07,ANGPTL2,ITGB1
Stroma,Tcell,1.9002672690203e-07,ANGPTL2,ITGB1
Tcell,Tcell,0.00022975649466179366,ANGPTL2,ITGB1
Bcell,Bcell,0.0002325738198503222,ANGPTL2,ITGA5
Endothelial,Bcell,1.8470863513580598e-05,ANGPTL2,ITGA5
Macrophage,Bcell,1.2786959647816506e-05,ANGPTL2,ITGA5
Malignant,Bcell,1.5469617426602363e-07,ANGPTL2,ITGA5
Stroma,Bcell,6.765393873413325e-07,ANGPTL2,ITGA5
Tcell,Bcell,6.772924727914092e-06,ANGPTL2,ITGA5
Bcell,Endothelial,0.0,ANGPTL2,ITGA5
Endothelial,Endothelial,0.00019220196168026775,ANGPTL2,ITGA5
Macrophage,Endothelial,1.1705700681147773e-06,ANGPTL2,ITGA5
Malignant,Endothelial,1.119343511276467e-06,ANGPTL2,ITGA5
Stroma,Endothelial,7.535311130843715e-06,ANGPTL2,ITGA5
Tcell,Endothelial,5.363445069138179e-07,ANGPTL2,ITGA5
Bcell,Macrophage,4.1966680086811664e-07,ANGPTL2,ITGA5
Endothelial,Macrophage,2.399956537237741e-06,ANGPTL2,ITGA5
Macrophage,Macrophage,8.968106438934182e-05,ANGPTL2,ITGA5
Malignant,Macrophage,1.6191864099674235e-06,ANGPTL2,ITGA5
Stroma,Macrophage,1.9112881570458376e-06,ANGPTL2,ITGA5
Tcell,Macrophage,6.518350312101745e-07,ANGPTL2,ITGA5
Bcell,Malignant,5.0012781536803873e-08,ANGPTL2,ITGA5
Endothelial,Malignant,1.1537901542782342e-06,ANGPTL2,ITGA5
Macrophage,Malignant,1.2983538181275444e-06,ANGPTL2,ITGA5
Malignant,Malignant,8.52832804523959e-06,ANGPTL2,ITGA5
Stroma,Malignant,2.3440607698837167e-06,ANGPTL2,ITGA5
Tcell,Malignant,5.590502941310972e-07,ANGPTL2,ITGA5
Bcell,Stroma,8.843513325598721e-06,ANGPTL2,ITGA5
Endothelial,Stroma,1.478391583664185e-06,ANGPTL2,ITGA5
Macrophage,Stroma,4.251007408487615e-06,ANGPTL2,ITGA5
Malignant,Stroma,1.7517834914925993e-06,ANGPTL2,ITGA5
Stroma,Stroma,6.024493816788576e-05,ANGPTL2,ITGA5
Tcell,Stroma,1.7095572757098945e-08,ANGPTL2,ITGA5
Bcell,Tcell,1.3266292965162832e-06,ANGPTL2,ITGA5
Endothelial,Tcell,2.459854413611273e-05,ANGPTL2,ITGA5
Macrophage,Tcell,7.570063790698982e-06,ANGPTL2,ITGA5
Malignant,Tcell,1.130105960162618e-06,ANGPTL2,ITGA5
Stroma,Tcell,8.098937870733219e-08,ANGPTL2,ITGA5
Tcell,Tcell,0.00021073366842605398,ANGPTL2,ITGA5
Bcell,Bcell,0.0,ANGPTL2,TLR4
Endothelial,Bcell,0.0,ANGPTL2,TLR4
Macrophage,Bcell,0.0,ANGPTL2,TLR4
Malignant,Bcell,2.5669226965642435e-06,ANGPTL2,TLR4
Stroma,Bcell,0.0,ANGPTL2,TLR4
Tcell,Bcell,0.0,ANGPTL2,TLR4
Bcell,Endothelial,0.0,ANGPTL2,TLR4
Endothelial,Endothelial,2.2232080130945194e-05,ANGPTL2,TLR4
Macrophage,Endothelial,7.020495478929898e-07,ANGPTL2,TLR4
Malignant,Endothelial,7.800446692884656e-07,ANGPTL2,TLR4
Stroma,Endothelial,7.797520903873496e-06,ANGPTL2,TLR4
Tcell,Endothelial,0.0,ANGPTL2,TLR4
Bcell,Macrophage,5.175887539919104e-07,ANGPTL2,TLR4
Endothelial,Macrophage,0.0,ANGPTL2,TLR4
Macrophage,Macrophage,2.7838368675586215e-05,ANGPTL2,TLR4
Malignant,Macrophage,7.034412939828368e-07,ANGPTL2,TLR4
Stroma,Macrophage,1.74105417569476e-07,ANGPTL2,TLR4
Tcell,Macrophage,6.765198992649649e-06,ANGPTL2,TLR4
Bcell,Malignant,6.173656522313353e-08,ANGPTL2,TLR4
Endothelial,Malignant,1.1245746371618508e-06,ANGPTL2,TLR4
Macrophage,Malignant,1.8170652548223776e-06,ANGPTL2,TLR4
Malignant,Malignant,5.731831463672889e-06,ANGPTL2,TLR4
Stroma,Malignant,1.6920979906731902e-06,ANGPTL2,TLR4
Tcell,Malignant,1.6726687698609734e-08,ANGPTL2,TLR4
Bcell,Stroma,0.0,ANGPTL2,TLR4
Endothelial,Stroma,1.1540750630286077e-05,ANGPTL2,TLR4
Macrophage,Stroma,2.923164944971142e-07,ANGPTL2,TLR4
Malignant,Stroma,1.0928101417358645e-06,ANGPTL2,TLR4
Stroma,Stroma,3.213799039429907e-05,ANGPTL2,TLR4
Tcell,Stroma,0.0,ANGPTL2,TLR4
Bcell,Tcell,3.202519303750778e-05,ANGPTL2,TLR4
Endothelial,Tcell,0.0,ANGPTL2,TLR4
Macrophage,Tcell,0.0,ANGPTL2,TLR4
Malignant,Tcell,2.569897512178685e-06,ANGPTL2,TLR4
Stroma,Tcell,1.5645255968857184e-05,ANGPTL2,TLR4
Tcell,Tcell,1.0553433814721139e-05,ANGPTL2,TLR4
Bcell,Bcell,0.0002325738198503222,ANGPTL2,ITGA5
Endothelial,Bcell,1.8470863513580598e-05,ANGPTL2,ITGA5
Macrophage,Bcell,1.2786959647816506e-05,ANGPTL2,ITGA5
Malignant,Bcell,1.5469617426602363e-07,ANGPTL2,ITGA5
Stroma,Bcell,6.765393873413325e-07,ANGPTL2,ITGA5
Tcell,Bcell,6.772924727914092e-06,ANGPTL2,ITGA5
Bcell,Endothelial,0.0,ANGPTL2,ITGA5
Endothelial,Endothelial,0.00019220196168026775,ANGPTL2,ITGA5
Macrophage,Endothelial,1.1705700681147773e-06,ANGPTL2,ITGA5
Malignant,Endothelial,1.119343511276467e-06,ANGPTL2,ITGA5
Stroma,Endothelial,7.535311130843715e-06,ANGPTL2,ITGA5
Tcell,Endothelial,5.363445069138179e-07,ANGPTL2,ITGA5
Bcell,Macrophage,4.1966680086811664e-07,ANGPTL2,ITGA5
Endothelial,Macrophage,2.399956537237741e-06,ANGPTL2,ITGA5
Macrophage,Macrophage,8.968106438934182e-05,ANGPTL2,ITGA5
Malignant,Macrophage,1.6191864099674235e-06,ANGPTL2,ITGA5
Stroma,Macrophage,1.9112881570458376e-06,ANGPTL2,ITGA5
Tcell,Macrophage,6.518350312101745e-07,ANGPTL2,ITGA5
Bcell,Malignant,5.0012781536803873e-08,ANGPTL2,ITGA5
Endothelial,Malignant,1.1537901542782342e-06,ANGPTL2,ITGA5
Macrophage,Malignant,1.2983538181275444e-06,ANGPTL2,ITGA5
Malignant,Malignant,8.52832804523959e-06,ANGPTL2,ITGA5
Stroma,Malignant,2.3440607698837167e-06,ANGPTL2,ITGA5
Tcell,Malignant,5.590502941310972e-07,ANGPTL2,ITGA5
Bcell,Stroma,8.843513325598721e-06,ANGPTL2,ITGA5
Endothelial,Stroma,1.478391583664185e-06,ANGPTL2,ITGA5
Macrophage,Stroma,4.251007408487615e-06,ANGPTL2,ITGA5
Malignant,Stroma,1.7517834914925993e-06,ANGPTL2,ITGA5
Stroma,Stroma,6.024493816788576e-05,ANGPTL2,ITGA5
Tcell,Stroma,1.7095572757098945e-08,ANGPTL2,ITGA5
Bcell,Tcell,1.3266292965162832e-06,ANGPTL2,ITGA5
Endothelial,Tcell,2.459854413611273e-05,ANGPTL2,ITGA5
Macrophage,Tcell,7.570063790698982e-06,ANGPTL2,ITGA5
Malignant,Tcell,1.130105960162618e-06,ANGPTL2,ITGA5
Stroma,Tcell,8.098937870733219e-08,ANGPTL2,ITGA5
Tcell,Tcell,0.00021073366842605398,ANGPTL2,ITGA5
Bcell,Bcell,0.00019446979512754634,ANGPTL2,ITGB1
Endothelial,Bcell,1.6578382475721705e-06,ANGPTL2,ITGB1
Macrophage,Bcell,2.0946350971297603e-06,ANGPTL2,ITGB1
Malignant,Bcell,1.72927256395615e-06,ANGPTL2,ITGB1
Stroma,Bcell,1.807904978834951e-07,ANGPTL2,ITGB1
Tcell,Bcell,2.001031240698996e-06,ANGPTL2,ITGB1
Bcell,Endothelial,0.0,ANGPTL2,ITGB1
Endothelial,Endothelial,0.00034437573952969335,ANGPTL2,ITGB1
Macrophage,Endothelial,6.818847430185741e-07,ANGPTL2,ITGB1
Malignant,Endothelial,5.609823465524305e-07,ANGPTL2,ITGB1
Stroma,Endothelial,3.768195982010097e-06,ANGPTL2,ITGB1
Tcell,Endothelial,6.992547727674101e-07,ANGPTL2,ITGB1
Bcell,Macrophage,7.351047449753173e-06,ANGPTL2,ITGB1
Endothelial,Macrophage,6.518372954513437e-07,ANGPTL2,ITGB1
Macrophage,Macrophage,0.00013284528884551362,ANGPTL2,ITGB1
Malignant,Macrophage,3.998409111339307e-07,ANGPTL2,ITGB1
Stroma,Macrophage,6.58631498973421e-07,ANGPTL2,ITGB1
Tcell,Macrophage,5.179392113443056e-06,ANGPTL2,ITGB1
Bcell,Malignant,2.5431586269918837e-08,ANGPTL2,ITGB1
Endothelial,Malignant,7.019502248546944e-07,ANGPTL2,ITGB1
Macrophage,Malignant,8.171234541272147e-07,ANGPTL2,ITGB1
Malignant,Malignant,1.2589608612455495e-05,ANGPTL2,ITGB1
Stroma,Malignant,2.070159057431705e-06,ANGPTL2,ITGB1
Tcell,Malignant,7.475457308406178e-08,ANGPTL2,ITGB1
Bcell,Stroma,8.124440702576824e-06,ANGPTL2,ITGB1
Endothelial,Stroma,3.6663556062124997e-06,ANGPTL2,ITGB1
Macrophage,Stroma,3.0697240737080573e-06,ANGPTL2,ITGB1
Malignant,Stroma,7.993923165306255e-07,ANGPTL2,ITGB1
Stroma,Stroma,0.00010032813084918822,ANGPTL2,ITGB1
Tcell,Stroma,1.7062812896569864e-08,ANGPTL2,ITGB1
Bcell,Tcell,5.965383591659795e-07,ANGPTL2,ITGB1
Endothelial,Tcell,2.7107009902808424e-06,ANGPTL2,ITGB1
Macrophage,Tcell,6.234594765083058e-06,ANGPTL2,ITGB1
Malignant,Tcell,6.927521008693399e-07,ANGPTL2,ITGB1
Stroma,Tcell,1.9002672690203e-07,ANGPTL2,ITGB1
Tcell,Tcell,0.00022975649466179366,ANGPTL2,ITGB1
Bcell,Bcell,3.867464693793995e-05,ANGPTL2,LILRB2
Endothelial,Bcell,7.99242134179572e-06,ANGPTL2,LILRB2
Macrophage,Bcell,1.6289379745730266e-06,ANGPTL2,LILRB2
Malignant,Bcell,2.6777327466997557e-08,ANGPTL2,LILRB2
Stroma,Bcell,1.511112585579977e-07,ANGPTL2,LILRB2
Tcell,Bcell,9.667650309720891e-06,ANGPTL2,LILRB2
Bcell,Endothelial,0.0,ANGPTL2,LILRB2
Endothelial,Endothelial,6.731328558450835e-05,ANGPTL2,LILRB2
Macrophage,Endothelial,0.0,ANGPTL2,LILRB2
Malignant,Endothelial,2.832899516033111e-06,ANGPTL2,LILRB2
Stroma,Endothelial,0.0,ANGPTL2,LILRB2
Tcell,Endothelial,0.0,ANGPTL2,LILRB2
Bcell,Macrophage,4.349986837611695e-06,ANGPTL2,LILRB2
Endothelial,Macrophage,0.0,ANGPTL2,LILRB2
Macrophage,Macrophage,8.667936288825715e-06,ANGPTL2,LILRB2
Malignant,Macrophage,8.833857543937845e-08,ANGPTL2,LILRB2
Stroma,Macrophage,0.0,ANGPTL2,LILRB2
Tcell,Macrophage,6.240766642011001e-07,ANGPTL2,LILRB2
Bcell,Malignant,3.1548577988921708e-09,ANGPTL2,LILRB2
Endothelial,Malignant,8.429950964787557e-07,ANGPTL2,LILRB2
Macrophage,Malignant,1.0404335843682502e-06,ANGPTL2,LILRB2
Malignant,Malignant,2.165072340807633e-06,ANGPTL2,LILRB2
Stroma,Malignant,7.178773619743371e-07,ANGPTL2,LILRB2
Tcell,Malignant,2.5897603060988598e-09,ANGPTL2,LILRB2
Bcell,Stroma,0.0,ANGPTL2,LILRB2
Endothelial,Stroma,4.338794117115257e-06,ANGPTL2,LILRB2
Macrophage,Stroma,0.0,ANGPTL2,LILRB2
Malignant,Stroma,1.120106701741153e-06,ANGPTL2,LILRB2
Stroma,Stroma,6.692192947372974e-06,ANGPTL2,LILRB2
Tcell,Stroma,0.0,ANGPTL2,LILRB2
Bcell,Tcell,0.0,ANGPTL2,LILRB2
Endothelial,Tcell,0.0,ANGPTL2,LILRB2
Macrophage,Tcell,0.0,ANGPTL2,LILRB2
Malignant,Tcell,0.0,ANGPTL2,LILRB2
Stroma,Tcell,0.0,ANGPTL2,LILRB2
Tcell,Tcell,0.0,ANGPTL2,LILRB2
Bcell,Bcell,3.9702061689667453e-05,ANGPTL2,LILRB3
Endothelial,Bcell,0.0,ANGPTL2,LILRB3
Macrophage,Bcell,0.0,ANGPTL2,LILRB3
Malignant,Bcell,1.8177875234462458e-08,ANGPTL2,LILRB3
Stroma,Bcell,0.0,ANGPTL2,LILRB3
Tcell,Bcell,4.6552376154230055e-07,ANGPTL2,LILRB3
Bcell,Endothelial,0.0,ANGPTL2,LILRB3
Endothelial,Endothelial,2.4977328296062605e-05,ANGPTL2,LILRB3
Macrophage,Endothelial,0.0,ANGPTL2,LILRB3
Malignant,Endothelial,1.3118757828857068e-07,ANGPTL2,LILRB3
Stroma,Endothelial,3.2538390056115743e-06,ANGPTL2,LILRB3
Tcell,Endothelial,0.0,ANGPTL2,LILRB3
Bcell,Macrophage,1.6274471048604322e-06,ANGPTL2,LILRB3
Endothelial,Macrophage,4.2008651156828e-09,ANGPTL2,LILRB3
Macrophage,Macrophage,1.56389289613016e-05,ANGPTL2,LILRB3
Malignant,Macrophage,1.2738595296348398e-06,ANGPTL2,LILRB3
Stroma,Macrophage,0.0,ANGPTL2,LILRB3
Tcell,Macrophage,1.1680049227595758e-05,ANGPTL2,LILRB3
Bcell,Malignant,1.8209425280388258e-07,ANGPTL2,LILRB3
Endothelial,Malignant,1.0552764632667176e-07,ANGPTL2,LILRB3
Macrophage,Malignant,6.208898627268684e-07,ANGPTL2,LILRB3
Malignant,Malignant,1.5292695027297117e-06,ANGPTL2,LILRB3
Stroma,Malignant,7.158689287333945e-07,ANGPTL2,LILRB3
Tcell,Malignant,8.408715158316504e-09,ANGPTL2,LILRB3
Bcell,Stroma,0.0,ANGPTL2,LILRB3
Endothelial,Stroma,2.044514299316148e-05,ANGPTL2,LILRB3
Macrophage,Stroma,0.0,ANGPTL2,LILRB3
Malignant,Stroma,5.908887026703889e-07,ANGPTL2,LILRB3
Stroma,Stroma,7.766278987356742e-06,ANGPTL2,LILRB3
Tcell,Stroma,0.0,ANGPTL2,LILRB3
Bcell,Tcell,0.0,ANGPTL2,LILRB3
Endothelial,Tcell,3.1716373114158065e-05,ANGPTL2,LILRB3
Macrophage,Tcell,7.862541547006642e-05,ANGPTL2,LILRB3
Malignant,Tcell,2.2279603633446336e-06,ANGPTL2,LILRB3
Stroma,Tcell,7.624918535065598e-07,ANGPTL2,LILRB3
Tcell,Tcell,4.2042275302536845e-05,ANGPTL2,LILRB3
Bcell,Bcell,0.00017526787280311727,ANGPTL4,ITGA5
Endothelial,Bcell,5.084472740029585e-06,ANGPTL4,ITGA5
Macrophage,Bcell,1.2985045163092928e-07,ANGPTL4,ITGA5
Malignant,Bcell,6.321625431155224e-07,ANGPTL4,ITGA5
Stroma,Bcell,3.96359042884538e-06,ANGPTL4,ITGA5
Tcell,Bcell,1.4484869545164445e-05,ANGPTL4,ITGA5
Bcell,Endothelial,1.4894563803322915e-05,ANGPTL4,ITGA5
Endothelial,Endothelial,7.078923732230675e-05,ANGPTL4,ITGA5
Macrophage,Endothelial,1.6250380613571993e-06,ANGPTL4,ITGA5
Malignant,Endothelial,2.657750327873826e-07,ANGPTL4,ITGA5
Stroma,Endothelial,2.231767881424191e-06,ANGPTL4,ITGA5
Tcell,Endothelial,1.5176553349037896e-05,ANGPTL4,ITGA5
Bcell,Macrophage,2.7991501138930916e-06,ANGPTL4,ITGA5
Endothelial,Macrophage,2.8893110773164056e-06,ANGPTL4,ITGA5
Macrophage,Macrophage,4.89873456023681e-05,ANGPTL4,ITGA5
Malignant,Macrophage,7.593417069470976e-07,ANGPTL4,ITGA5
Stroma,Macrophage,2.412410108627556e-06,ANGPTL4,ITGA5
Tcell,Macrophage,5.0824712550630545e-06,ANGPTL4,ITGA5
Bcell,Malignant,8.700943502104318e-08,ANGPTL4,ITGA5
Endothelial,Malignant,1.9749071924027383e-07,ANGPTL4,ITGA5
Macrophage,Malignant,7.440189378558528e-07,ANGPTL4,ITGA5
Malignant,Malignant,3.518379831636787e-06,ANGPTL4,ITGA5
Stroma,Malignant,8.01900167694006e-07,ANGPTL4,ITGA5
Tcell,Malignant,2.8350420408697626e-06,ANGPTL4,ITGA5
Bcell,Stroma,6.359874318410151e-06,ANGPTL4,ITGA5
Endothelial,Stroma,2.4439998621741885e-06,ANGPTL4,ITGA5
Macrophage,Stroma,1.557391637752836e-06,ANGPTL4,ITGA5
Malignant,Stroma,3.7741298287379406e-07,ANGPTL4,ITGA5
Stroma,Stroma,1.291198952401505e-05,ANGPTL4,ITGA5
Tcell,Stroma,4.117167340004119e-07,ANGPTL4,ITGA5
Bcell,Tcell,0.0,ANGPTL4,ITGA5
Endothelial,Tcell,4.7877598932089836e-08,ANGPTL4,ITGA5
Macrophage,Tcell,1.89806259966068e-06,ANGPTL4,ITGA5
Malignant,Tcell,4.292788160274923e-07,ANGPTL4,ITGA5
Stroma,Tcell,1.390797481049302e-05,ANGPTL4,ITGA5
Tcell,Tcell,0.00023745783226618267,ANGPTL4,ITGA5
Bcell,Bcell,0.0002899189946977706,ANGPTL4,SDC2
Endothelial,Bcell,1.349887114139588e-06,ANGPTL4,SDC2
Macrophage,Bcell,3.116720682043075e-07,ANGPTL4,SDC2
Malignant,Bcell,8.782403407535831e-07,ANGPTL4,SDC2
Stroma,Bcell,5.93300899209965e-07,ANGPTL4,SDC2
Tcell,Bcell,4.870237229654687e-05,ANGPTL4,SDC2
Bcell,Endothelial,0.0,ANGPTL4,SDC2
Endothelial,Endothelial,0.00010043377698513103,ANGPTL4,SDC2
Macrophage,Endothelial,7.610820585792874e-07,ANGPTL4,SDC2
Malignant,Endothelial,1.4023762913053325e-06,ANGPTL4,SDC2
Stroma,Endothelial,1.1291494249792871e-05,ANGPTL4,SDC2
Tcell,Endothelial,1.7220433931602736e-06,ANGPTL4,SDC2
Bcell,Macrophage,8.223742908040802e-06,ANGPTL4,SDC2
Endothelial,Macrophage,1.624179373412584e-05,ANGPTL4,SDC2
Macrophage,Macrophage,9.15113059709535e-05,ANGPTL4,SDC2
Malignant,Macrophage,1.4562709922330295e-06,ANGPTL4,SDC2
Stroma,Macrophage,6.713265227843377e-06,ANGPTL4,SDC2
Tcell,Macrophage,1.6027417903171487e-05,ANGPTL4,SDC2
Bcell,Malignant,1.4485482986333698e-06,ANGPTL4,SDC2
Endothelial,Malignant,5.326844095144488e-07,ANGPTL4,SDC2
Macrophage,Malignant,1.7170237547222898e-06,ANGPTL4,SDC2
Malignant,Malignant,7.181185752349084e-06,ANGPTL4,SDC2
Stroma,Malignant,1.3717257089245454e-06,ANGPTL4,SDC2
Tcell,Malignant,1.6556024057516774e-06,ANGPTL4,SDC2
Bcell,Stroma,1.9669231815924544e-05,ANGPTL4,SDC2
Endothelial,Stroma,2.8033915480423817e-05,ANGPTL4,SDC2
Macrophage,Stroma,8.176085474475392e-06,ANGPTL4,SDC2
Malignant,Stroma,1.6340177474328474e-06,ANGPTL4,SDC2
Stroma,Stroma,4.005879440724688e-05,ANGPTL4,SDC2
Tcell,Stroma,1.4868909644512156e-05,ANGPTL4,SDC2
Bcell,Tcell,0.0,ANGPTL4,SDC2
Endothelial,Tcell,7.548803234155235e-06,ANGPTL4,SDC2
Macrophage,Tcell,2.6339118193226947e-05,ANGPTL4,SDC2
Malignant,Tcell,1.2440721469347083e-06,ANGPTL4,SDC2
Stroma,Tcell,2.488081440719343e-06,ANGPTL4,SDC2
Tcell,Tcell,0.0007976384285494049,ANGPTL4,SDC2
Bcell,Bcell,0.00017526787280311727,ANGPTL4,ITGA5
Endothelial,Bcell,5.084472740029585e-06,ANGPTL4,ITGA5
Macrophage,Bcell,1.2985045163092928e-07,ANGPTL4,ITGA5
Malignant,Bcell,6.321625431155224e-07,ANGPTL4,ITGA5
Stroma,Bcell,3.96359042884538e-06,ANGPTL4,ITGA5
Tcell,Bcell,1.4484869545164445e-05,ANGPTL4,ITGA5
Bcell,Endothelial,1.4894563803322915e-05,ANGPTL4,ITGA5
Endothelial,Endothelial,7.078923732230675e-05,ANGPTL4,ITGA5
Macrophage,Endothelial,1.6250380613571993e-06,ANGPTL4,ITGA5
Malignant,Endothelial,2.657750327873826e-07,ANGPTL4,ITGA5
Stroma,Endothelial,2.231767881424191e-06,ANGPTL4,ITGA5
